Broader: -
(149.25461921340604, -21.45339770094307)
(149.25346926199688, -21.452557351940186)
(149.25063861258195, -21.453088099436172)
(149.24855985575277, -21.45339770094307)
(149.24590612276938, -21.452955411662856)
(149.24440234119515, -21.451893919368842)
(149.24232358256734, -21.451849689811297)
(149.2411819247061, -21.45128577172096)
(149.23841761917788, -21.44941986463499)
(149.2352386677304, -21.44679377501268)
(149.23406383927488, -21.446379129992806)
(149.232750794014, -21.44472054631609)
(149.22998648758642, -21.44354571696124)
(149.22818968980243, -21.445204299738577)
(149.22701486044753, -21.44472054631609)
(149.22501073925423, -21.445135192235284)
(149.2233521546783, -21.44451322380621)
(149.22418144741596, -21.441748918277938)
(149.2232139396716, -21.439606582078056)
(149.22051874164663, -21.43884639774302)
(149.21962034320438, -21.43615119971804)
(149.21733979109854, -21.434008862618896)
(149.21637228425357, -21.431590096405785)
(149.21360797872535, -21.4311063429833)
(149.21201850435057, -21.433594216699703)
(149.20987616725142, -21.432142957331564)
(149.20870133699714, -21.4344926169407)
(149.20538417144246, -21.438708181837058)
(149.20600613987153, -21.442785532626203)
(149.20683543081054, -21.447484851844365)
(149.20510773963053, -21.45149309423084)
(149.20510773963053, -21.456745275274216)
(149.20434755619488, -21.460407979244792)
(149.20040842131164, -21.463103177269772)
(149.19418873432267, -21.459302257393233)
(149.19183907471358, -21.455432230013344)
(149.19107889127793, -21.451423986727548)
(149.19080246036538, -21.44409857788702)
(149.1935667658936, -21.44029765801048)
(149.19709125485758, -21.43649673813394)
(149.19722946986417, -21.43373243260561)
(149.19785143919262, -21.430415266151556)
(149.20082306723089, -21.427512745616696)
(149.2011686047474, -21.424264686665936)
(149.1979896541992, -21.423228073216933)
(149.19895716104418, -21.425163086007558)
(149.19736768487087, -21.42758185311999)
(149.1939123043095, -21.431037234580685)
(149.18886744577605, -21.431590096405785)
(149.18686332458287, -21.43463083194729)
(149.1840299115512, -21.437256921569656)
(149.17952306883467, -21.436526432848552)
(149.17277427561237, -21.43213971797354)
(149.16518188503608, -21.434839235442325)
(149.1520217404111, -21.440575707702692)
(149.1462852672513, -21.436188992827738)
(149.1410549532236, -21.429946359636745)
(149.1359933583069, -21.42623452480342)
(149.1359933583069, -21.420329330733978)
(149.1368369565604, -21.41459285757429)
(149.1253640102409, -21.41425541755342)
(149.11709673962287, -21.41020614269928)
(149.10596123332436, -21.402445032112496)
(149.10478019415075, -21.395864958900688)
(149.10073091929655, -21.388103848313904)
(149.09583804439035, -21.390465924862497)
(149.09718780267497, -21.388441288334718)
(149.09668164264372, -21.382873534286148)
(149.0907764503729, -21.37578730194241)
(149.08689589373057, -21.36886978960905)
(149.07845990400142, -21.362627157317434)
(149.07559166742158, -21.357228123279242)
(149.0789660631334, -21.352672688393795)
(149.07643526567506, -21.349298291782702)
(149.07356702909522, -21.34541773693894)
(149.07086751342501, -21.348623412640336)
(149.0696864742514, -21.354022446678528)
(149.0627689619181, -21.355709644984074)
(149.05433297128968, -21.35132293010912)
(149.05433297128968, -21.345080296918127)
(149.05939456620638, -21.340524862032737)
(149.05298321300495, -21.334788388872994)
(149.04572826065078, -21.328883195702872)
(149.03830459008486, -21.338331504595203)
(149.02615676372375, -21.344236697765325)
(149.0143463773835, -21.346598775213238)
(149.00776630507096, -21.354022446678528)
(148.99966775356404, -21.35587836499451)
(148.99916159443205, -21.349973170925068)
(149.00472934758136, -21.346092616081307)
(148.9984867152898, -21.33698174631047)
(148.98701376807105, -21.33293247055701)
(148.9839768123801, -21.32550879909178)
(148.9839768123801, -21.315723051077896)
(148.9838080923696, -21.30644346129668)
(148.97807161831065, -21.300875707248053)
(148.97385362344608, -21.295982833241112)
(148.97267258517172, -21.291427398355722)
(148.97790289919953, -21.283666286869618)
(148.97672186002592, -21.278942131973793)
(148.97166026600848, -21.27674877543558)
(148.96761099025503, -21.283497566859182)
(148.96322427538007, -21.289402760928624)
(148.95428212561967, -21.294295634935565)
(148.94702717416487, -21.29412691492513)
(148.93875990264746, -21.2915961183661)
(148.936060386078, -21.287884281734193)
(148.9397722218107, -21.281810368553636)
(148.936060386078, -21.277423653678625)
(148.92475615886974, -21.278942131973793)
(148.91362065167175, -21.27860469285224)
(148.9092339367968, -21.28113549031059)
(148.90535338105371, -21.283497566859182)
(148.90130410619963, -21.291258678345287)
(148.8964112321927, -21.288896600897374)
(148.8974235495573, -21.283497566859182)
(148.902653863585, -21.2765800554252)
(148.90619698020657, -21.27404925796685)
(148.90366618274822, -21.271855901428637)
(148.8948927529982, -21.269493823081405)
(148.88898755982814, -21.26426350905365)
(148.88645676326905, -21.258020875862712)
(148.87802077174126, -21.25616495844605)
(148.87025966115448, -21.260551673321004)
(148.85473743908165, -21.259876794178638)
(148.84883224591147, -21.255321359293248)
(148.844782970158, -21.24823512784883)
(148.84528913018926, -21.244523292116185)
(148.85473743908165, -21.24165505463702)
(148.8604739131406, -21.240980176393975)
(148.86739142457463, -21.237437059772446)
(148.87835821176213, -21.234906263213418)
(148.88831268068577, -21.235918582376655)
(148.89556763214057, -21.235918582376655)
(148.901978985342, -21.235581142355784)
(148.90974009592878, -21.237437059772446)
(148.91362065167175, -21.244017132084934)
(148.91716376829334, -21.248066407838394)
(148.92121304314753, -21.244017132084934)
(148.92256280233153, -21.236930899741196)
(148.91750120741483, -21.23473754320304)
(148.91058369508153, -21.230688268348842)
(148.89961690789403, -21.229001069143976)
(148.89168707729687, -21.22832619000161)
(148.88510700408506, -21.223939475126656)
(148.88999987899126, -21.221914837699558)
(148.89691739132456, -21.214153726213453)
(148.89927946787316, -21.209092132196076)
(148.89961690789403, -21.204199258189192)
(148.88341980577945, -21.189183195248233)
(148.87599613521354, -21.194076069255175)
(148.86941606200173, -21.19745046496695)
(148.86722270456426, -21.204705417321122)
(148.86654782632115, -21.210104451359314)
(148.86992222203298, -21.218709161098843)
(148.87076582118573, -21.226638991696063)
(148.86587294627952, -21.23085698656064)
(148.85659335739763, -21.231531866602324)
(148.85119432335944, -21.235918582376655)
(148.84258961272053, -21.23878681805718)
(148.83465978212337, -21.239124258077993)
(148.82791098980044, -21.24384841297382)
(148.82065603834553, -21.245029451248115)
(148.8184626800088, -21.241992494657836)
(148.81711292172406, -21.237605779782882)
(148.81491956428658, -21.233893944050237)
(148.81306364686986, -21.230688268348842)
(148.81424468514422, -21.227145151727314)
(148.81761908085593, -21.224614354268965)
(148.822005795731, -21.22292715596342)
(148.82824842892194, -21.222420996831488)
(148.83482850213375, -21.221746117689122)
(148.83685313866147, -21.215503485397505)
(148.8338161829705, -21.209598292227383)
(148.83449106211287, -21.205042857341937)
(148.8268986706372, -21.202005899852338)
(148.82403043405736, -21.19930638328293)
(148.82453659318924, -21.194750949296804)
(148.82403043405736, -21.192220150939193)
(148.822005795731, -21.19036423442185)
(148.81812524088718, -21.187664716953066)
(148.8162693225712, -21.191207832675275)
(148.80952053114765, -21.192557590960007)
(148.80479637625183, -21.193738630133623)
(148.79636038562342, -21.197113025845397)
(148.78876799414763, -21.201499740720408)
(148.78657463671016, -21.210610609591924)
(148.78674335672065, -21.21938404024121)
(148.78741823586302, -21.228494910012046)
(148.79096135158522, -21.233556504029366)
(148.78809311500527, -21.23878681805718)
(148.78454999928306, -21.243510972953004)
(148.7821879218352, -21.24907872700163)
(148.7769576078074, -21.25616495844605)
(148.7663282597415, -21.251946962682155)
(148.76059178568244, -21.24064273637316)
(148.75181835593241, -21.23220674574469)
(148.74355108621376, -21.230013388307157)
(148.7482752402102, -21.225457953421767)
(148.74591316276235, -21.21938404024121)
(148.7357899747276, -21.21331012706065)
(148.7307283798109, -21.204199258189192)
(148.72532934667208, -21.200993580689158)
(148.72111135090813, -21.20251205988359)
(148.7138564003527, -21.20234333987321)
(148.7089635254464, -21.199137664171815)
(148.70255217314434, -21.19441350927599)
(148.69749057822764, -21.19137655178639)
(148.70440808966168, -21.184965200383658)
(148.70811992629365, -21.180915923730822)
(148.70811992629365, -21.178722567192665)
(148.7037332114187, -21.181590803772508)
(148.6983341773805, -21.184459040352408)
(148.69242898421032, -21.18833959609543)
(148.68804226933537, -21.191207832675275)
(148.68466787272416, -21.187664716953066)
(148.68011243783883, -21.180241044588513)
(148.67606316298463, -21.180915923730822)
(148.6715077280992, -21.1780476880503)
(148.67285748638392, -21.17197377397042)
(148.67690676213738, -21.164212663383637)
(148.6752195638319, -21.154764353591986)
(148.66880821063046, -21.15206483702258)
(148.65244239030415, -21.149702759574666)
(148.64046328305415, -21.150377638717032)
(148.62409746182846, -21.15105251785934)
(148.6102624380611, -21.15307715618576)
(148.59727101344663, -21.15358331531769)
(148.58579806622788, -21.15442691357117)
(148.5744938390195, -21.15442691357117)
(148.5711531858709, -21.152226807621048)
(148.568669630699, -21.149203348955325)
(148.56661799832204, -21.143912295615905)
(148.5668339588202, -21.13635364940137)
(148.56920953419274, -21.126851348810646)
(148.5733127998459, -21.121560296370546)
(148.57288087705092, -21.114433571152347)
(148.57007337978268, -21.109142517812927)
(148.57568837521842, -21.10817069242347)
(148.58151933115232, -21.115945300934868)
(148.58411086792228, -21.120156547286797)
(148.58713432658794, -21.125879523421247)
(148.59426105090688, -21.12555558132499)
(148.60160373662325, -21.118536836805504)
(148.60905440393765, -21.11810491401053)
(148.61898862642408, -21.120696450780542)
(148.62525150605222, -21.117457029818013)
(148.6289228489104, -21.1138936676586)
(148.6279510217223, -21.103959446071542)
(148.6258538458784, -21.08470994061122)
(148.62964755409143, -21.08103242840383)
(148.63587915529888, -21.08188554867911)
(148.6387490897987, -21.093701280589585)
(148.64144860726742, -21.099208296225868)
(148.64090870377368, -21.10557915565346)
(148.6474229753901, -21.108429677387676)
(148.65243184485382, -21.10104818502566)
(148.66060421001634, -21.10315718335727)
(148.66218595921475, -21.11159317308642)
(148.67114919807705, -21.10447530619041)
(148.6708855744098, -21.09419394269628)
(148.67932156413895, -21.087603325832788)
(148.68617580556906, -21.091294070664787)
(148.69909341742732, -21.094984817295426)
(148.6983025419288, -21.08892144866587)
(148.6917119250653, -21.08048545893672)
(148.70515678515756, -21.074685714873794)
(148.72097426724872, -21.07336759204071)
(148.72703763497896, -21.082067207235752)
(148.73415550187497, -21.09103044699748)
(148.73494637557485, -21.10289355789132)
(148.73705537300714, -21.116074793416942)
(148.74048249417183, -21.125828906878496)
(148.74417323990315, -21.130837776342275)
(148.74654586190206, -21.120820038314093)
(148.75709084996276, -21.12345628487958)
(148.76974483635513, -21.130837776342275)
(148.7784444506509, -21.134264896607647)
(148.77791720241703, -21.129519652609815)
(148.76605408972455, -21.12002916371489)
(148.75102748223253, -21.115811168850314)
(148.74338236620326, -21.10632067905607)
(148.73995524503857, -21.098411937560797)
(148.73863712130617, -21.087603325832788)
(148.73758262303966, -21.076267464072146)
(148.74997298396613, -21.079167335204318)
(148.75972709742769, -21.090503196964903)
(148.76948121088924, -21.09076682243085)
(148.77659907778525, -21.0854943284005)
(148.7829260709815, -21.082858080935637)
(148.7852986929804, -21.08892144866587)
(148.79083481157738, -21.09735744019366)
(148.79531643190785, -21.100520935892405)
(148.7997347822345, -21.097568339307372)
(148.7929859890122, -21.090650826974013)
(148.78876799414763, -21.08525179293588)
(148.78741823586302, -21.077828122369908)
(148.78944287418938, -21.072429088331717)
(148.79568550558167, -21.069729570862933)
(148.79720398477616, -21.075466044921995)
(148.8074958928213, -21.071416769168536)
(148.81660676259207, -21.069560850852554)
(148.82014987831428, -21.081539958102553)
(148.82652748715384, -21.084846865990016)
(148.8303068107108, -21.082579272215582)
(148.83689363243525, -21.08355109760504)
(148.84088891738975, -21.085062827387503)
(148.8486635259011, -21.083767059002525)
(148.85233486875927, -21.084522923893758)
(148.85060717757926, -21.09100176402012)
(148.84348045326033, -21.09672474015457)
(148.84412833835222, -21.10287963908405)
(148.84920342939483, -21.10989838270416)
(148.85341467574676, -21.117996934211078)
(148.86140524565565, -21.11961664379305)
(148.86723620158955, -21.111086170390422)
(148.87187937073645, -21.105147232858485)
(148.87911407665342, -21.09607685596211)
(148.88386522739836, -21.093593300790133)
(148.88526897468353, -21.100504063711526)
(148.88656474396782, -21.10417540656971)
(148.8862669532574, -21.11343854595208)
(148.88178533292682, -21.122665411179753)
(148.87783096262888, -21.128992404375936)
(148.88125808379357, -21.131628650042103)
(148.88995769898872, -21.128201528877412)
(148.89285757102016, -21.12161091201392)
(148.88995769898872, -21.117129291683398)
(148.8886395752562, -21.108956925621555)
(148.892066696421, -21.10447530619041)
(148.90524793104726, -21.10236630875812)
(148.91078404964423, -21.107375178221844)
(148.9186927911395, -21.11132954941911)
(148.92712878086866, -21.115547544283686)
(148.9418917646932, -21.114229419651963)
(148.94610975955777, -21.107375178221844)
(148.95124516902945, -21.10769152824139)
(148.95107644901896, -21.112415682237895)
(148.95276364732456, -21.115283918817738)
(148.95647548305715, -21.113428001401076)
(148.9571503621995, -21.107860248251825)
(148.96170579708496, -21.106510489067773)
(148.9679484302759, -21.10414841161986)
(148.97115410597723, -21.100942735019146)
(148.9753721008418, -21.10667920907821)
(148.97891521656402, -21.1120782431164)
(148.98549528977583, -21.11224696312678)
(148.99089432381402, -21.108872565616366)
(148.99595591783145, -21.110222324800418)
(148.99916159443205, -21.10853512739419)
(148.9983179952793, -21.10414841161986)
(148.99544975869946, -21.096387301033076)
(148.98633888892869, -21.090482106963634)
(148.98110857490087, -21.08069635894975)
(148.97959009660576, -21.077321962338658)
(148.97739673916828, -21.06989829087337)
(148.9821208940641, -21.064836696856048)
(148.9790839365745, -21.060449981981037)
(148.97301002429322, -21.05825662364424)
(148.96929818766125, -21.056738146248392)
(148.96676739110228, -21.052013991352567)
(148.97368490343558, -21.048133435609543)
(148.97587826087306, -21.04087848415469)
(148.98077113488, -21.041047204165068)
(148.9873512080918, -21.04594007817201)
(148.98853224636616, -21.040203605012323)
(148.98576011313878, -21.036087111231154)
(148.9863820806686, -21.03422120504456)
(148.9896301396193, -21.030765823583863)
(148.99197980012775, -21.028139733961495)
(148.99294730607335, -21.029383670819698)
(148.99550428909174, -21.028485272377395)
(148.9969555493592, -21.026688472794717)
(148.99571161160168, -21.02502989001738)
(148.99723198027175, -21.024200598178993)
(148.99930520896828, -21.023371307239984)
(148.99965074738418, -21.020676109215003)
(149.00144754516816, -21.0192248489476)
(149.00110200675226, -21.016598759325234)
(148.9983377021233, -21.015631251580942)
(148.99819948711672, -21.014456422226033)
(149.0002036083099, -21.01383445379696)
(149.00179308268469, -21.01176122510043)
(149.0001344999073, -21.011208363275273)
(148.99854502463324, -21.010793718255456)
(148.9986141321366, -21.00948067299464)
(149.00110200675226, -21.009342457088678)
(149.00379720477724, -21.00671636656699)
(149.0060777568831, -21.00436670785723)
(149.0084274155928, -21.0019479407448)
(149.00994778426286, -21.00263901667722)
(149.01084618270522, -21.003744739428157)
(149.00787455466707, -21.00616350564121)
(149.0053866800513, -21.008927812068805)
(149.00822009308285, -21.010379072336264)
(149.01298851980437, -21.010931933262043)
(149.0170658696942, -21.008927812068805)
(149.0223871582408, -21.004850461279716)
(149.02347905931117, -20.99916704902006)
(149.02418672144006, -20.997044062633336)
(149.02400980500852, -20.99589411212355)
(149.02316945690495, -20.994301872333494)
(149.02330214287963, -20.99279808985989)
(149.02476169579575, -20.991161621411663)
(149.02657508067546, -20.99080779034722)
(149.02922881365885, -20.98864057530227)
(149.0313075713874, -20.98784445495761)
(149.03391707571257, -20.98766753942533)
(149.03502279756412, -20.989171320999617)
(149.03758807323106, -20.98912709324071)
(149.04148021494007, -20.988773261276947)
(149.04342628579457, -20.988021369590513)
(149.04537235664895, -20.98638490204155)
(149.0476722585679, -20.983156192903948)
(149.04935295657378, -20.981121663833676)
(149.05293549587645, -20.982669674965507)
(149.056739180269, -20.984173457439056)
(149.060631321978, -20.985721467671567)
(149.06408117530611, -20.98678296176422)
(149.06695605337927, -20.986606046231998)
(149.0673024542449, -20.987905597165536)
(149.06762854392218, -20.98975344406614)
(149.06857058376545, -20.991528827193576)
(149.06980248229877, -20.992525214866703)
(149.07070829025542, -20.99288753822924)
(149.07025538627715, -20.992017963058515)
(149.0693314632765, -20.990659252022795)
(149.0691321852023, -20.989717212179528)
(149.0696213210672, -20.98815922306966)
(149.0690778355737, -20.987488925073762)
(149.06848000314972, -20.9861302140381)
(149.0689691390146, -20.985405568212343)
(149.07132423862276, -20.985405568212343)
(149.07315396958006, -20.98536933632579)
(149.0742952883969, -20.984916432347404)
(149.0758170447209, -20.984282367137496)
(149.07690401390914, -20.983485255739936)
(149.07569023221856, -20.983177281106578)
(149.0736793391303, -20.983122933276718)
(149.0707626380854, -20.98294177114576)
(149.06886044335488, -20.982778725857486)
(149.06722998867315, -20.98218089343345)
(149.06619736821403, -20.981782338184303)
(149.06429517168488, -20.981057692358547)
(149.06322631933926, -20.97971709636687)
(149.06242920884097, -20.978412734060385)
(149.06188572424685, -20.977579390776214)
(149.061795143631, -20.97689097683707)
(149.0621755829369, -20.97661923498964)
(149.06253136822818, -20.976085067371912)
(149.0770204932013, -20.976085067371912)
(148.6919961989655, -20.443838313387403)
(148.69383039595607, -20.44487004891357)
(148.69509140554396, -20.448079892972657)
(148.6937157584755, -20.452206834178014)
(148.69417430749832, -20.455989864740445)
(148.69543531708632, -20.45839724733503)
(148.69635241513197, -20.46218027699814)
(148.69486213058292, -20.461951002936416)
(148.6925693854688, -20.461377816433014)
(148.69474749400172, -20.464358385531)
(148.69738415065808, -20.467453592109564)
(148.69967689667146, -20.470090249665247)
(148.7017403677238, -20.472268357298788)
(148.70495021088357, -20.474561103312226)
(148.70735759347826, -20.476624574364564)
(148.70907715298824, -20.478000221433035)
(148.7105674375373, -20.48212716353771)
(148.71378186634013, -20.48841387160286)
(148.715175855981, -20.49208226378539)
(148.71524922357287, -20.494870242167906)
(148.715175855981, -20.496924542833312)
(148.71422207368983, -20.499712521215827)
(148.71216777392374, -20.502353763515316)
(148.71055368150724, -20.504481431772604)
(148.70761896704175, -20.507416146238086)
(148.7090863242745, -20.50800308877149)
(148.70967326680784, -20.50873676738786)
(148.70989337048275, -20.509910653353927)
(148.70838932900438, -20.513537776547082)
(148.70563803486743, -20.518811090759186)
(148.70391847535745, -20.519728188804834)
(148.70391847535745, -20.522250208879996)
(148.6832837666326, -20.55434864587329)
(148.6793860985896, -20.552858361324297)
(148.67648434337787, -20.555896249612204)
(148.67361841086108, -20.565210528043394)
(148.67343929019114, -20.569151183680162)
(148.67021511723397, -20.570584149938497)
(148.66931951298523, -20.569151183680162)
(148.66573709868817, -20.56538964871328)
(148.66197556282202, -20.561628112847075)
(148.66107995947266, -20.56234459552661)
(148.66484149443943, -20.57076327060838)
(148.66717006404724, -20.57882370435044)
(148.6653788573484, -20.58312260222624)
(148.6669909433774, -20.586346775183472)
(148.67075247924356, -20.591362155738864)
(148.6737975315309, -20.59548193294478)
(148.6759469804689, -20.60085555483994)
(148.6782755500766, -20.601930279758562)
(148.68078324035434, -20.60533357338568)
(148.68472389689043, -20.60748302232355)
(148.68526125890003, -20.610528075510217)
(148.6863359838187, -20.615722576735493)
(148.68705246649824, -20.620917077960712)
(148.69117224370416, -20.624320372487148)
(148.691351364374, -20.628798391032888)
(148.6976205905179, -20.63775442812431)
(148.6936799339818, -20.640262118402006)
(148.6868733458283, -20.64223244667005)
(148.68257444795245, -20.63865003147373)
(148.67576785979895, -20.633455530248455)
(148.6714689619231, -20.62844014969312)
(148.66340852908047, -20.62718630410461)
(148.65928875187444, -20.624499493157032)
(148.65427337131905, -20.62037971595106)
(148.64889974852463, -20.61733466366377)
(148.64442172997894, -20.620917077960712)
(148.6441866346056, -20.624633833884275)
(148.64334700595964, -20.62967160486062)
(148.64054824470577, -20.636948384660172)
(148.64530613856755, -20.645624545536293)
(148.6441866346056, -20.651222068943298)
(148.6397086160598, -20.66017810603472)
(148.63635010147607, -20.6640963721498)
(148.62907332167651, -20.66241711485793)
(148.62207641809232, -20.661017733781364)
(148.61787827576188, -20.657099467666228)
(148.61004174263235, -20.654300706412414)
(148.60164545797159, -20.658778724958154)
(148.59996620157904, -20.66661525718831)
(148.59688756321054, -20.67025364708809)
(148.59240954466486, -20.667734762049577)
(148.58429313621934, -20.669134143126143)
(148.57925536524294, -20.672212780595316)
(148.57057920436682, -20.67277253302592)
(148.56302254835202, -20.67053352330339)
(148.55966403466755, -20.663816495934498)
(148.55798477737562, -20.65570008748898)
(148.5605036633135, -20.648983059220768)
(148.5549061399065, -20.642545908067177)
(148.55350675882994, -20.63834776573674)
(148.55518601612187, -20.635269127368304)
(148.55742502494502, -20.62967160486062)
(148.55602564476771, -20.62351432902301)
(148.55042812136082, -20.615677796792852)
(148.5479092363223, -20.60672175970143)
(148.54427084552322, -20.599724855217858)
(148.53895319923083, -20.594687084241514)
(148.53055691457007, -20.594127332710173)
(148.5246795149477, -20.597205970179346)
(148.51824236289485, -20.596646217748685)
(148.51740273514815, -20.592727951633606)
(148.51628323028694, -20.588249933087923)
(148.52188075369395, -20.586570675795997)
(148.52663864755561, -20.58573104804941)
(148.53083679078532, -20.582092657250314)
(148.53587456086234, -20.579573772211745)
(148.53503493311575, -20.575655506096666)
(148.53503493311575, -20.569218354043755)
(148.52775815241682, -20.565020211713374)
(148.5252392673783, -20.560262316952333)
(148.51740273514815, -20.556344050837254)
(148.51040583066458, -20.552425784722118)
(148.50788694562607, -20.547667889961133)
(148.5109655830953, -20.541790491238146)
(148.50760706941082, -20.537032596477104)
(148.50284917464978, -20.53367408189331)
(148.4938931375583, -20.52947593956293)
(148.48493710046682, -20.52807655938568)
(148.47682069202142, -20.528636311816285)
(148.4740219298683, -20.52555767344785)
(148.4687042835759, -20.52527779723249)
(148.46450614124547, -20.521919283548073)
(148.4656256452074, -20.519680274724863)
(148.4656256452074, -20.512700862954432)
(148.4664127975127, -20.508922534946976)
(148.46625536669194, -20.504514485455104)
(148.4631067601689, -20.499161853736496)
(148.45932843216144, -20.494281512681596)
(148.45775412845035, -20.49066061549496)
(148.4546055219273, -20.485622844518616)
(148.4522440668103, -20.48089993428448)
(148.4489380294666, -20.477751327761496)
(148.4464191444281, -20.474760151160012)
(148.44767858649766, -20.47318584744886)
(148.4465089282445, -20.469403214386773)
(148.44420282010412, -20.46363794313652)
(148.43651579207017, -20.458257024142313)
(148.4357470893567, -20.450954346565823)
(148.43420968303053, -20.444036021245324)
(148.42383219549947, -20.44249861581841)
(148.42075738374638, -20.431736776031357)
(148.4153764638528, -20.428277613820796)
(148.41460776113934, -20.422896693927214)
(148.41191730164223, -20.418668828103876)
(148.40538332767846, -20.415594017250044)
(148.40230851592537, -20.410213097356518)
(148.3957745419616, -20.40560088017645)
(148.39077797342475, -20.404063474749535)
(148.39077797342475, -20.39945125756941)
(148.39385278517796, -20.39599209445953)
(148.39846500235808, -20.390226823209275)
(148.39846500235808, -20.382539795175376)
(148.39539019060487, -20.37446841578469)
(148.39116232478148, -20.368318793177707)
(148.39116232478148, -20.361016116500537)
(148.38962491935456, -20.353713438924046)
(148.38847186528437, -20.346795113603548)
(148.40077111049845, -20.347563816317006)
(148.40922684124575, -20.34602641089009)
(148.41383905842588, -20.34179854596607)
(148.41768257289255, -20.33526457110304)
(148.42921311539305, -20.333727165676123)
(148.444264316645, -20.334588112751135)
(148.44672416568778, -20.32868447540818)
(148.4538577275522, -20.327454550886785)
(148.462713184466, -20.327208565622755)
(148.46664894239484, -20.323272807693854)
(148.4737825051585, -20.323764777322594)
(148.48091606702292, -20.323764777322594)
(148.48706568962996, -20.320566973387088)
(148.4902634935654, -20.318107124344294)
(148.49616713090847, -20.31540129003747)
(148.5020707691507, -20.31367939588739)
(148.51191016532198, -20.312941440994678)
(148.51978168207904, -20.311662319960078)
(148.5251343137976, -20.311032598475606)
(148.53284840063327, -20.311819749881522)
(148.5377287407888, -20.311662319960078)
(148.54229422020217, -20.311347459217814)
(148.5445185394991, -20.314893946498387)
(148.5529742702464, -20.319506163678454)
(148.55797083878326, -20.32065921774864)
(148.5597077651014, -20.323476155200353)
(148.55840131187108, -20.327208565622755)
(148.56061517654928, -20.331390309714948)
(148.5670107835209, -20.33016038519355)
(148.57414434628458, -20.327700536150758)
(148.58176987777767, -20.327208565622755)
(148.58496768171324, -20.329422430300895)
(148.58201586304176, -20.3326202342364)
(148.5788180591062, -20.33803190195067)
(148.57562025517075, -20.342459630407575)
(148.5738983610206, -20.349347207007952)
(148.57758813458486, -20.354758875621542)
(148.5832457875631, -20.357218724664392)
(148.5884114700134, -20.357710694293075)
(148.5881654856487, -20.355988800142995)
(148.5807859385203, -20.350085161900665)
(148.58201586304176, -20.34541144907905)
(148.58398374245587, -20.342459630407575)
(148.58299980229913, -20.33778591668664)
(148.58398374245587, -20.335080083279195)
(148.58767351602, -20.33434212838648)
(148.59136328958425, -20.332866218601055)
(148.59579101714178, -20.335326067643848)
(148.59923480634131, -20.33950781083678)
(148.59972677597, -20.343935539293682)
(148.60071071522736, -20.34885523737927)
(148.60071071522736, -20.353036980572142)
(148.60243261027676, -20.351807056050745)
(148.60464647405558, -20.34688735796516)
(148.60489245931956, -20.342705614772285)
(148.60243261027676, -20.33999978136478)
(148.59997276123397, -20.33581803727253)
(148.59628298766984, -20.33237424897237)
(148.59579101714178, -20.328930460672154)
(148.59603700240575, -20.325240687107964)
(148.60095670049145, -20.32647061162936)
(148.60317056427016, -20.32499470184399)
(148.60243261027676, -20.31953383671714)
(148.6071555205109, -20.317802103084546)
(148.61187843074504, -20.317172381600074)
(148.618175643791, -20.316700090936422)
(148.61880536527542, -20.319691267537905)
(148.61849050453327, -20.32346959554536)
(148.62100938957178, -20.321737861912766)
(148.62447285773624, -20.32095070960753)
(148.62982548855553, -20.32095070960753)
(148.63202951375115, -20.31890411523267)
(148.63171465300888, -20.315755508709742)
(148.6348632595318, -20.31307919285041)
(148.6410030426564, -20.311504890038577)
(148.64730025660162, -20.31512578722527)
(148.65406976121062, -20.32000612828017)
(148.6600521144136, -20.323941886209013)
(148.65800552003873, -20.32772021421647)
(148.65784808921796, -20.331498542223926)
(148.65548663410095, -20.33543430105209)
(148.64966171171864, -20.338110616911422)
(148.65092115468758, -20.343463248629973)
(148.64604081363268, -20.349445600933677)
(148.63942873984456, -20.34865844952776)
(148.63529776787777, -20.350982121427705)
(148.6340887022319, -20.355516114676902)
(148.63388719204033, -20.360251619916255)
(148.6316705727388, -20.362065217036104)
(148.6269350674994, -20.363072771591078)
(148.62602826938917, -20.365793167720483)
(148.62300560662356, -20.367909031476586)
(148.62250182979562, -20.370427916515098)
(148.6172625477285, -20.37294680245293)
(148.6156504616995, -20.372443024725783)
(148.61141873418728, -20.372040003443374)
(148.60718700667508, -20.371233959979236)
(148.6021492356988, -20.37183849235248)
(148.59993261639715, -20.37224151453421)
(148.60114168114376, -20.373551334826175)
(148.60315678935444, -20.375062666209033)
(148.60910135934034, -20.37657399759189)
(148.6118217554697, -20.377883817883855)
(148.61706103753693, -20.378387594711683)
(148.62078898732193, -20.37667475223799)
(148.62371089454223, -20.373752845917068)
(148.62602826938917, -20.373047557998348)
(148.62935319789187, -20.373853600563166)
(148.6316705727388, -20.37405511165406)
(148.62915168680092, -20.371536226615547)
(148.62703582304482, -20.37032716096968)
(148.62753960077202, -20.367203743557866)
(148.63005848581054, -20.367203743557866)
(148.63106604036557, -20.366095433457417)
(148.63388719204033, -20.36659921118462)
(148.6361038104426, -20.367909031476586)
(148.63942873984456, -20.36992413968727)
(148.64104082587346, -20.36931960731397)
(148.63983176112697, -20.367606764840275)
(148.63751438627992, -20.36599467881132)
(148.63676287860403, -20.361784819213995)
(148.63830028403095, -20.358325656104114)
(148.6459873120649, -20.358710007460843)
(148.6529056373853, -20.361400467857266)
(148.66482053124264, -20.366012684138013)
(148.66981709977938, -20.37100925267481)
(148.67481366831623, -20.376390172568392)
